id,cleabs,code_insee,nom_commune,iris,code_iris,nom_iris,type_iris,area_km2,bin_count,trilib_count,green_area_m2,CODE_IRIS,COM,P22_POP,P22_PMEN,bin_density,population_density,trilib_density,green_ratio,arrondissement_code,distance_to_paris_centroid_m,predicted_bin_density,priority_score,residual,abs_error,suspected_false_zero,is_special_iris,coverage_zero_type,predicted_bin_density_fullfit,priority_score_fullfit,predicted_bin_density_robust,priority_score_robust
iris_ge.15294,IRIS____0000000751166130,75116,Paris 16e Arrondissement,6130,751166130,Auteuil 30,H,0.0458645483032918,0,1,0.0,751166130,75116,2025.20549198164,2024.20548957638,0.0,44156.22887179477,21.80333257371745,0.0,16,4903.971166815309,14.41154831770988,14.41154831770988,14.41154831770988,14.41154831770988,True,False,suspected_false_zero,4.663872353302461,4.663872353302461,57.2634225425102,57.2634225425102
iris_ge.15295,IRIS____0000000751176705,75117,Paris 17e Arrondissement,6705,751176705,Batignolles 5,H,0.0409517368192213,4,0,495.6461569253753,751176705,75117,1822.02021663023,1822.02021663023,97.6759549334312,44491.89114184372,0.0,0.0121031779216928,17,3604.693924041102,55.10770023963344,-42.56825469379776,-42.56825469379776,42.56825469379776,False,False,observed_non_zero,81.56227981663932,-16.11367511679188,83.07657064172408,-14.599384291707125
iris_ge.15296,IRIS____0000000751166201,75116,Paris 16e Arrondissement,6201,751166201,Muette 1,H,0.0822947380033096,10,1,843.201969376362,751166201,75116,1620.63633999241,1594.63627745565,121.51445210990067,19693.073692357244,12.151445210990069,0.0102461225326757,16,4566.113591381523,45.12624683681822,-76.38820527308246,-76.38820527308246,76.38820527308246,False,False,observed_non_zero,89.31706868244092,-32.197383427459755,92.96064568723914,-28.553806422661538
iris_ge.15297,IRIS____0000000751166202,75116,Paris 16e Arrondissement,6202,751166202,Muette 2,H,0.0692994596315556,1,0,0.0,751166202,75116,2041.36854314012,2037.36853351908,14.43012694928212,29457.207227783027,0.0,0.0,16,5118.305953099802,21.38421261977178,6.954085670489661,6.954085670489661,6.954085670489661,False,False,observed_non_zero,14.6452236945391,0.21509674525698053,15.679659241055354,1.2495322917732352
iris_ge.15298,IRIS____0000000751166203,75116,Paris 16e Arrondissement,6203,751166203,Muette 3,H,0.054287003887639,0,0,0.0,751166203,75116,2045.28029896097,2044.28029655571,0.0,37675.32102516111,0.0,0.0,16,4835.690340098634,10.485309349363389,10.485309349363389,10.485309349363389,10.485309349363389,True,False,suspected_false_zero,5.485539835775976,5.485539835775976,45.753668441429205,45.753668441429205
iris_ge.15299,IRIS____0000000751166204,75116,Paris 16e Arrondissement,6204,751166204,Muette 4,H,0.066486426532054,0,0,0.0,751166204,75116,2347.25868163725,2347.25868163725,0.0,35304.32907994541,0.0,0.0,16,5115.01569556327,4.6040719913485875,4.6040719913485875,4.6040719913485875,4.6040719913485875,True,False,suspected_false_zero,9.369798614685457,9.369798614685457,43.94493999625286,43.94493999625286
iris_ge.15300,IRIS____0000000751166205,75116,Paris 16e Arrondissement,6205,751166205,Muette 5,H,0.0584156340347978,0,1,0.0,751166205,75116,1878.37338346045,1878.37338346045,0.0,32155.319624563424,17.11870488993248,0.0,16,5277.999108388827,18.250289091342356,18.250289091342356,18.250289091342356,18.250289091342356,True,False,suspected_false_zero,10.155745430656909,10.155745430656909,68.40451745939562,68.40451745939562
iris_ge.15301,IRIS____0000000751166206,75116,Paris 16e Arrondissement,6206,751166206,Muette 6,H,0.1273434450797617,0,0,33056.02661872648,751166206,75116,1756.12259110711,1755.12258870185,0.0,13790.443552136978,0.0,0.2595816894856408,16,5505.439331361055,20.81768448301171,20.81768448301171,20.81768448301171,20.81768448301171,False,False,potential_true_zero,11.324769373414888,11.324769373414888,10.40880515362253,10.40880515362253
iris_ge.15302,IRIS____0000000751166207,75116,Paris 16e Arrondissement,6207,751166207,Muette 7,H,0.1631446646294161,0,0,2057.2664963785774,751166207,75116,1594.1772074305,1593.17720502524,0.0,9771.555882944016,0.0,0.0126100752424338,16,5648.854321129683,44.56678059115405,44.56678059115405,44.56678059115405,44.56678059115405,False,False,potential_true_zero,18.673912293767287,18.673912293767287,10.3863186261424,10.3863186261424
iris_ge.15303,IRIS____0000000751166208,75116,Paris 16e Arrondissement,6208,751166208,Muette 8,H,0.1065688489262711,0,0,0.0,751166208,75116,2336.32250217619,2336.32250217619,0.0,21923.12787194085,0.0,0.0,16,5228.808813090072,26.75005401548798,26.75005401548798,26.75005401548798,26.75005401548798,False,False,potential_true_zero,7.733844003420558,7.733844003420558,7.236864163240845,7.236864163240845
iris_ge.15304,IRIS____0000000751166209,75116,Paris 16e Arrondissement,6209,751166209,Muette 9,H,0.0635561099483286,2,0,1298.0481010867124,751166209,75116,2217.28824369439,2212.28823166809,31.468256972083523,34887.09811687741,0.0,0.0204236556035608,16,5060.203829192371,15.626153807174514,-15.842103164909009,-15.842103164909009,15.842103164909009,False,False,observed_non_zero,25.159746133846312,-6.308510838237211,41.97230014931309,10.504043177229569
iris_ge.15305,IRIS____0000000751166210,75116,Paris 16e Arrondissement,6210,751166210,Muette 10,H,0.055525271814,1,0,0.0,751166210,75116,1727.63019933689,1727.63019933689,18.009817283737497,31114.30422392438,0.0,0.0,16,5050.944009545754,17.420470129836836,-0.5893471539006612,-0.5893471539006612,0.5893471539006612,False,False,observed_non_zero,17.010416131284998,-0.9994011524524993,17.742853482670316,-0.2669638010671811
iris_ge.15306,IRIS____0000000751166211,75116,Paris 16e Arrondissement,6211,751166211,Muette 11,H,0.0671528863389265,6,0,0.0,751166211,75116,2308.6627007082,2308.6627007082,89.34835607389186,34379.20283956485,0.0,0.0,16,4922.647837817579,5.364392084195906,-83.98396398969595,-83.98396398969595,83.98396398969595,False,False,observed_non_zero,43.906143049045355,-45.44221302484651,58.65416985678028,-30.694186217111586
iris_ge.15307,IRIS____0000000751166212,75116,Paris 16e Arrondissement,6212,751166212,Muette 12,H,0.0600767773478456,1,0,0.0,751166212,75116,2001.26044011991,1999.26043530939,16.64536688128229,33311.71425079237,0.0,0.0,16,4662.390195650179,13.95899969250858,-2.6863671887737084,-2.6863671887737084,2.6863671887737084,False,False,observed_non_zero,16.943665864235765,0.2982989829534759,31.6554249565507,15.010058075268411
iris_ge.15308,IRIS____0000000751166213,75116,Paris 16e Arrondissement,6213,751166213,Muette 13,H,0.0731084567009662,0,0,13997.663276970696,751166213,75116,2309.24062176033,2290.24057606039,0.0,31586.50484451835,0.0,0.1914643518495404,16,4315.388467418598,58.14541284161325,58.14541284161325,58.14541284161325,58.14541284161325,False,False,potential_true_zero,40.73240849086817,40.73240849086817,36.50818182806837,36.50818182806837
iris_ge.15309,IRIS____0000000751166214,75116,Paris 16e Arrondissement,6214,751166214,Muette 14,H,0.0405180234390238,0,0,0.0,751166214,75116,2047.60519780403,2047.60519780403,0.0,50535.663490236606,0.0,0.0,16,4468.399459953007,23.830358319264455,23.830358319264455,23.830358319264455,23.830358319264455,True,False,suspected_false_zero,8.949397465363441,8.949397465363441,56.064269778467704,56.064269778467704
iris_ge.15310,IRIS____0000000751166215,75116,Paris 16e Arrondissement,6215,751166215,Muette 15,H,0.0502965154175726,0,0,0.0,751166215,75116,2544.00037792139,2544.00037792139,0.0,50580.05225213998,0.0,0.0,16,4509.534749305687,38.36311364671961,38.36311364671961,38.36311364671961,38.36311364671961,True,False,suspected_false_zero,21.077166304494742,21.077166304494742,59.86908973378771,59.86908973378771
iris_ge.15311,IRIS____0000000751166216,75116,Paris 16e Arrondissement,6216,751166216,Muette 16,H,0.0545421745461662,0,0,0.0,751166216,75116,1913.56774833283,1910.56774111705,0.0,35084.18511464236,0.0,0.0,16,4747.969236581249,19.314788422404067,19.314788422404067,19.314788422404067,19.314788422404067,True,False,suspected_false_zero,7.07545379152918,7.07545379152918,44.20405382184855,44.20405382184855
iris_ge.15312,IRIS____0000000751166217,75116,Paris 16e Arrondissement,6217,751166217,Muette 17,H,0.0778426832081953,0,0,0.0,751166217,75116,2619.81350216536,2602.81346127594,0.0,33655.23122010706,0.0,0.0,16,4821.906458297438,26.513534392298737,26.513534392298737,26.513534392298737,26.513534392298737,True,False,suspected_false_zero,7.7816956074021615,7.7816956074021615,34.94939312167569,34.94939312167569
iris_ge.15313,IRIS____0000000751166218,75116,Paris 16e Arrondissement,6218,751166218,Muette 18,H,0.0935913914801286,5,0,0.0,751166218,75116,2393.82380744198,2376.82376655256,53.423716871028695,25577.39306558165,0.0,0.0,16,4789.421992633165,13.050944132081542,-40.372772738947155,-40.372772738947155,40.372772738947155,False,False,observed_non_zero,34.796293150116504,-18.62742372091219,32.16306817361289,-21.260648697415803
iris_ge.15314,IRIS____0000000751166219,75116,Paris 16e Arrondissement,6219,751166219,Muette 19,H,0.1151560858934473,4,2,18988.11712084213,751166219,75116,2784.03128987031,2783.03128746505,34.73546334061022,24176.154202100483,17.36773167030511,0.1648902615395562,16,4441.9184617942965,50.749940342218466,16.01447700160825,16.01447700160825,16.01447700160825,False,False,observed_non_zero,52.77486944656698,18.039406105956765,54.935864104401,20.200400763790782
iris_ge.15315,IRIS____0000000751166303,75116,Paris 16e Arrondissement,6303,751166303,Porte Dauphine 3,H,0.0834556621762746,1,0,0.0,751166303,75116,2424.19924191411,2424.19924191411,11.98241046710294,29047.75037065465,0.0,0.0,16,4906.626990119535,29.093121208693017,17.110710741590076,17.110710741590076,17.110710741590076,False,False,observed_non_zero,15.330848929734032,3.3484384626310923,12.551012513532942,0.5686020464300032
iris_ge.15316,IRIS____0000000751166304,75116,Paris 16e Arrondissement,6304,751166304,Porte Dauphine 4,H,0.1062983441892219,1,1,1701.935264082436,751166304,75116,3266.72209804938,3266.72209804938,9.407484261654137,30731.63672459732,9.407484261654137,0.0160109292112096,16,5136.973926857209,52.71827625507356,43.31079199341943,43.31079199341943,43.31079199341943,False,False,observed_non_zero,22.281989281017054,12.874505019362918,20.62898003215961,11.221495770505474
iris_ge.15317,IRIS____0000000751166305,75116,Paris 16e Arrondissement,6305,751166305,Porte Dauphine 5,H,0.2263633800745122,16,1,25732.11033248387,751166305,75116,1949.24373803277,1947.24373322225,70.68281095084049,8611.126664529995,4.417675684427531,0.1136761181248204,16,5345.191206859386,33.36262019626192,-37.32019075457857,-37.32019075457857,37.32019075457857,False,False,observed_non_zero,55.63980319132166,-15.04300775951883,61.989986412114476,-8.692824538726015
iris_ge.15318,IRIS____0000000751166306,75116,Paris 16e Arrondissement,6306,751166306,Porte Dauphine 6,H,0.0840469737982149,0,0,701.4350613411549,751166306,75116,2625.72974551475,2624.72974310949,0.0,31241.216986809788,0.0,0.0083457503541436,16,5075.145702096047,13.542055647713932,13.542055647713932,13.542055647713932,13.542055647713932,False,False,potential_true_zero,6.301369852769216,6.301369852769216,5.216594674713144,5.216594674713144
iris_ge.15319,IRIS____0000000751166307,75116,Paris 16e Arrondissement,6307,751166307,Porte Dauphine 7,H,0.1183517783982098,2,0,0.0,751166307,75116,2269.47290561199,2267.47290080147,16.89877437473513,19175.65529075579,0.0,0.0,16,4829.1634214203095,33.92611991978106,17.02734554504593,17.02734554504593,17.02734554504593,False,False,observed_non_zero,21.345769516182898,4.446995141447768,16.966367067893525,0.06759269315839589
iris_ge.15320,IRIS____0000000751166308,75116,Paris 16e Arrondissement,6308,751166308,Porte Dauphine 8,H,0.0947059620248354,2,0,0.0,751166308,75116,2580.66878245257,2452.17827732181,21.117994656719976,27249.27477929871,0.0,0.0,16,4523.354474960577,36.13541050445844,15.017415847738466,15.017415847738466,15.017415847738466,False,False,observed_non_zero,27.14617881259275,6.028184155872776,29.461010594850055,8.34301593813008
iris_ge.15321,IRIS____0000000751166309,75116,Paris 16e Arrondissement,6309,751166309,Porte Dauphine 9,H,0.0770807998263498,2,0,0.0,751166309,75116,1666.13774100682,1664.1377361963,25.946798742432183,21615.47032153728,0.0,0.0,16,4715.582781692074,30.86284753884591,4.916048796413726,4.916048796413726,4.916048796413726,False,False,observed_non_zero,28.60260660073412,2.6558078583019373,28.259509985834082,2.3127112434018997
iris_ge.15322,IRIS____0000000751166310,75116,Paris 16e Arrondissement,6310,751166310,Porte Dauphine 10,H,0.1556393229710643,0,0,31255.760755854644,751166310,75116,1413.45784161863,1413.45784161863,0.0,9081.624197770465,0.0,0.2008217470957873,16,4974.114916849409,18.478187527566483,18.478187527566483,18.478187527566483,18.478187527566483,False,False,potential_true_zero,7.59092361644619,7.59092361644619,4.850479668180984,4.850479668180984
iris_ge.15323,IRIS____0000000751166311,75116,Paris 16e Arrondissement,6311,751166311,Porte Dauphine 11,H,0.0799341072367394,0,0,0.0,751166311,75116,1516.40689368965,1512.40688406861,0.0,18970.711578707374,0.0,0.0,16,4881.170499826449,30.017519548485016,30.017519548485016,30.017519548485016,30.017519548485016,False,False,potential_true_zero,12.234663670345446,12.234663670345446,6.116914829434978,6.116914829434978
iris_ge.15324,IRIS____0000000751166401,75116,Paris 16e Arrondissement,6401,751166401,Chaillot 1,H,0.147707922997382,2,0,9264.259907958229,751166401,75116,1347.23046524487,1342.23045321857,13.540235076187804,9120.9086006087,0.0,0.0627201284803281,16,3459.5471803898886,65.77190540952874,52.23167033334094,52.23167033334094,52.23167033334094,False,False,observed_non_zero,34.69155491554947,21.151319839361662,31.132539156802515,17.59230408061471
iris_ge.15325,IRIS____0000000751166402,75116,Paris 16e Arrondissement,6402,751166402,Chaillot 2,H,0.1310717257260335,3,0,0.0,751166402,75116,1947.20977697099,1944.20976975521,22.88823148838833,14856.062710588349,0.0,0.0,16,3668.24781555077,44.885272936252164,21.997041447863833,21.997041447863833,21.997041447863833,False,False,observed_non_zero,32.568452313893964,9.680220825505632,42.55629149326022,19.668060004871887
iris_ge.15326,IRIS____0000000751166403,75116,Paris 16e Arrondissement,6403,751166403,Chaillot 3,H,0.150394123206157,4,0,3832.57034603892,751166403,75116,2520.73160429579,2476.73149846435,26.59678393494729,16760.838459362043,0.0,0.0254835113522708,16,3933.568756097208,76.83400929664742,50.23722536170013,50.23722536170013,50.23722536170013,False,False,observed_non_zero,49.64797049371462,23.051186558767327,51.01201074321424,24.41522680826695
iris_ge.15327,IRIS____0000000751166404,75116,Paris 16e Arrondissement,6404,751166404,Chaillot 4,H,0.0984683448304035,1,1,0.0,751166404,75116,2082.2202793188,2082.2202793188,10.155547975568648,21146.087942324026,10.155547975568648,0.0,16,4137.45701398555,35.0233799916717,24.867832016103055,24.867832016103055,24.867832016103055,False,False,observed_non_zero,29.615367061921244,19.459819086352596,30.56852485967987,20.41297688411122
iris_ge.15328,IRIS____0000000751166405,75116,Paris 16e Arrondissement,6405,751166405,Chaillot 5,H,0.0661343768978708,1,0,0.0,751166405,75116,2364.01173538277,2357.01171854595,15.12072914127954,35745.581137529065,0.0,0.0,16,4288.693545260467,13.447287317901168,-1.673441823378372,-1.673441823378372,1.673441823378372,False,False,observed_non_zero,27.00567664319955,11.88494750192001,31.821761830587892,16.701032689308352
iris_ge.15329,IRIS____0000000751166406,75116,Paris 16e Arrondissement,6406,751166406,Chaillot 6,H,0.1054789089356458,1,0,0.0,751166406,75116,1775.99544854259,1774.99544613733,9.480568296455496,16837.446144102134,0.0,0.0,16,4353.909952775269,24.5989806663645,15.118412369909004,15.118412369909004,15.118412369909004,False,False,observed_non_zero,17.454351073263705,7.973782776808209,15.790842772975806,6.310274476520309
iris_ge.15330,IRIS____0000000751166407,75116,Paris 16e Arrondissement,6407,751166407,Chaillot 7,H,0.1999856712975607,3,1,29091.097541316387,751166407,75116,3249.64690034824,3248.64689794299,15.001074729680356,16249.398665732691,5.000358243226786,0.1454659093952358,16,4461.0965830074665,44.193936678865334,29.19286194918498,29.19286194918498,29.19286194918498,False,False,observed_non_zero,35.25484764508123,20.253772915400873,39.78786519979415,24.786790470113793
iris_ge.15331,IRIS____0000000751166409,75116,Paris 16e Arrondissement,6409,751166409,Chaillot 9,H,0.1356431386134284,4,0,0.0,751166409,75116,2209.81440162545,2209.81440162545,29.489143652150837,16291.383583531158,0.0,0.0,16,4136.603603236317,34.087049103180014,4.5979054510291775,4.5979054510291775,4.5979054510291775,False,False,observed_non_zero,30.368676911657488,0.8795332595066512,31.834959978357226,2.345816326206389
iris_ge.15332,IRIS____0000000751176501,75117,Paris 17e Arrondissement,6501,751176501,Ternes 1,H,0.1744582634633994,2,0,0.0,751176501,75117,3497.95161406667,3494.95161308368,11.464060000915872,20050.36359198041,0.0,0.0,17,4202.13870253987,43.14280267212839,31.678742671212518,31.678742671212518,31.678742671212518,False,False,observed_non_zero,25.933076717247125,14.469016716331254,27.342112264154522,15.87805226323865
iris_ge.15333,IRIS____0000000751176502,75117,Paris 17e Arrondissement,6502,751176502,Ternes 2,H,0.0665856511596992,0,0,0.0,751176502,75117,2331.06073381148,2331.06073381148,0.0,35008.45442241988,0.0,0.0,17,4589.24185513099,32.48960218742485,32.48960218742485,32.48960218742485,32.48960218742485,True,False,suspected_false_zero,12.553029455677624,12.553029455677624,44.17649986189277,44.17649986189277
iris_ge.15334,IRIS____0000000751176503,75117,Paris 17e Arrondissement,6503,751176503,Ternes 3,H,0.0557413896032039,1,0,0.0,751176503,75117,1682.6788808999,1680.67888024457,17.93999050110731,30187.243139758084,0.0,0.0,17,4445.949058439,17.58427520825115,-0.35571529285616066,-0.35571529285616066,0.35571529285616066,False,False,observed_non_zero,22.11473797921081,4.174747478103498,17.40531399319301,-0.5346765079143019
iris_ge.15335,IRIS____0000000751176504,75117,Paris 17e Arrondissement,6504,751176504,Ternes 4,H,0.1217847949810497,4,2,3888.204937194808,751176504,75117,2909.39747675083,2908.39747642317,32.84482271060536,23889.661079640893,16.42241135530268,0.0319268504561659,17,4802.738858488979,43.518766425502655,10.673943714897298,10.673943714897298,10.673943714897298,False,False,observed_non_zero,38.07485707327985,5.230034362674495,36.884640964133645,4.0398182535282885
iris_ge.15336,IRIS____0000000751176505,75117,Paris 17e Arrondissement,6505,751176505,Ternes 5,H,0.2959131275629212,9,1,53038.67687202837,751176505,75117,1930.48585007539,1857.15249271347,30.41433164564925,6523.826320158448,3.3793701828499167,0.1792373231591441,17,5218.692150944735,32.968885284674116,2.554553639024867,2.554553639024867,2.554553639024867,False,False,observed_non_zero,38.28430764243428,7.86997599678503,42.562392606655784,12.148060961006536
iris_ge.15337,IRIS____0000000751176506,75117,Paris 17e Arrondissement,6506,751176506,Ternes 6,H,0.0441486423959573,0,0,1169.821018857014,751176506,75117,2021.80413294102,2021.80413294102,0.0,45795.38629541543,0.0,0.0264973271061248,17,5114.582397425039,18.039307188546925,18.039307188546925,18.039307188546925,18.039307188546925,True,False,suspected_false_zero,11.176573543981347,11.176573543981347,41.42700314151138,41.42700314151138
iris_ge.15338,IRIS____0000000751176507,75117,Paris 17e Arrondissement,6507,751176507,Ternes 7,H,0.0728976652766419,1,0,2621.052153173775,751176507,75117,2423.38584008443,2423.38584008443,13.71786045828854,33243.668790870564,0.0,0.0359552276911345,17,4920.769738430001,36.90278004061667,23.184919582328128,23.184919582328128,23.184919582328128,False,False,observed_non_zero,22.120298879830138,8.402438421541598,18.382048498243098,4.664188039954558
iris_ge.15339,IRIS____0000000751176508,75117,Paris 17e Arrondissement,6508,751176508,Ternes 8,H,0.0766709404443827,1,1,464.15902911833206,751176508,75117,3138.65842423457,3137.65842390691,13.042751193659896,40936.74090917612,13.042751193659896,0.0060539107310811,17,4614.652546876805,37.103292564136524,24.060541370476628,24.060541370476628,24.060541370476628,False,False,observed_non_zero,20.74120596202093,7.698454768361035,25.877164430969234,12.834413237309338
iris_ge.15340,IRIS____0000000751176509,75117,Paris 17e Arrondissement,6509,751176509,Ternes 9,H,0.0504842938131476,3,0,0.0,751176509,75117,1757.89626524865,1756.89626492098,59.42442239765885,34820.65673246757,0.0,0.0,17,4457.9202101078,15.130603198831277,-44.29381919882758,-44.29381919882758,44.29381919882758,False,False,observed_non_zero,40.71011862268612,-18.714303774972734,53.583850817780025,-5.8405715798788265
iris_ge.15341,IRIS____0000000751176510,75117,Paris 17e Arrondissement,6510,751176510,Ternes 10,H,0.0875129741621088,3,0,0.0,751176510,75117,2777.34341234961,2773.34341103896,34.280631286085715,31736.36182453204,0.0,0.0,17,4192.869843430949,45.66648512276295,11.385853836677235,11.385853836677235,11.385853836677235,False,False,observed_non_zero,40.16648918197865,5.885857895892933,39.95870274001893,5.678071453933214
iris_ge.15342,IRIS____0000000751176511,75117,Paris 17e Arrondissement,6511,751176511,Ternes 11,H,0.0544919336886226,0,0,0.0,751176511,75117,2134.44972699673,2134.44972699673,0.0,39170.01255990263,0.0,0.0,17,4305.614040307954,20.927219127793943,20.927219127793943,20.927219127793943,20.927219127793943,True,False,suspected_false_zero,9.782236793499802,9.782236793499802,38.40364140986429,38.40364140986429
iris_ge.15343,IRIS____0000000751176512,75117,Paris 17e Arrondissement,6512,751176512,Ternes 12,H,0.0776837857898191,2,0,2655.659865626717,751176512,75117,2562.02583136322,2556.02582939724,25.74539821490151,32980.1876326551,0.0,0.0341855103819458,17,4709.288160009251,34.284448699792534,8.539050484891025,8.539050484891025,8.539050484891025,False,False,observed_non_zero,29.06399649309819,3.3185982781966814,33.14672966270671,7.401331447805202
iris_ge.15344,IRIS____0000000751176513,75117,Paris 17e Arrondissement,6513,751176513,Ternes 13,H,0.0569761602501631,1,0,3099.3416288535045,751176513,75117,1746.87604858976,1711.20937023646,17.551200284633715,30659.77140122842,0.0,0.0543971656785107,17,4822.102214482781,32.79832802735292,15.247127742719208,15.247127742719208,15.247127742719208,False,False,observed_non_zero,29.176524417571915,11.6253241329382,22.59181863742543,5.040618352791714
iris_ge.15345,IRIS____0000000751176514,75117,Paris 17e Arrondissement,6514,751176514,Ternes 14,H,0.0581672964028182,5,0,7324.139462963793,751176514,75117,2115.0432319172,2101.04322732992,85.9589547599766,36361.381097553065,0.0,0.1259150745505328,17,4851.664599641101,35.37889109956607,-50.58006366041054,-50.58006366041054,50.58006366041054,False,False,observed_non_zero,66.61456809142979,-19.344386668546818,79.19937197746619,-6.759582782510421
iris_ge.15346,IRIS____0000000751176515,75117,Paris 17e Arrondissement,6515,751176515,Ternes 15,H,0.0856919108743523,1,0,4959.724149443127,751176515,75117,3627.44851492291,3627.44851492291,11.669712926185907,42331.28282366975,0.0,0.0578785570170728,17,5044.114245364887,41.15069874962064,29.48098582343473,29.48098582343473,29.48098582343473,False,False,observed_non_zero,31.623092220634042,19.953379294448133,40.9892880289089,29.319575102722993
iris_ge.15347,IRIS____0000000751176601,75117,Paris 17e Arrondissement,6601,751176601,Plaine Monceau 1,H,0.0676573814953731,5,0,0.0,751176601,75117,2041.38616021123,2041.38616021123,73.9017663629494,30172.408613697746,0.0,0.0,17,3552.91694212058,51.61812667526206,-22.28363968768734,-22.28363968768734,22.28363968768734,False,False,observed_non_zero,68.71681899682518,-5.18494736612422,75.93755082944325,2.035784466493851
iris_ge.15348,IRIS____0000000751176602,75117,Paris 17e Arrondissement,6602,751176602,Plaine Monceau 2,H,0.1091162234795042,14,1,4187.20494838449,751176602,75117,2901.32612130978,2897.32611999913,128.30356067656322,26589.319431997657,9.164540048325945,0.0383738074400182,17,3869.416113998098,84.88497340571679,-43.41858727084643,-43.41858727084643,43.41858727084643,False,False,observed_non_zero,104.8400208573967,-23.463539819166527,102.75324446682656,-25.550316209736664
iris_ge.15349,IRIS____0000000751176603,75117,Paris 17e Arrondissement,6603,751176603,Plaine Monceau 3,H,0.1570157183031831,8,3,0.0,751176603,75117,3183.21741768184,3182.21741735418,50.95031304160725,20273.2404887983,19.10636739060272,0.0,17,3870.38345719413,70.52662111427108,19.576308072663828,19.576308072663828,19.576308072663828,False,False,observed_non_zero,69.92537252596647,18.975059484359214,66.10386367629145,15.153550634684201
iris_ge.15350,IRIS____0000000751176604,75117,Paris 17e Arrondissement,6604,751176604,Plaine Monceau 4,H,0.0807181022369789,1,0,0.0,751176604,75117,2373.93185746054,2282.93182764325,12.388794734842955,29410.154496583094,0.0,0.0,17,3851.352918315944,61.80370284915026,49.41490811430731,49.41490811430731,49.41490811430731,False,False,observed_non_zero,27.594907601499834,15.206112866656879,35.28204654772423,22.893251812881275
iris_ge.15351,IRIS____0000000751176605,75117,Paris 17e Arrondissement,6605,751176605,Plaine Monceau 5,H,0.0404330121007568,0,0,0.0,751176605,75117,1624.79602133955,1623.79602101188,0.0,40184.88697529256,0.0,0.0,17,4053.59090985976,37.65793007196424,37.65793007196424,37.65793007196424,37.65793007196424,True,False,suspected_false_zero,13.250205422990156,13.250205422990156,69.17603222414701,69.17603222414701
iris_ge.15352,IRIS____0000000751176606,75117,Paris 17e Arrondissement,6606,751176606,Plaine Monceau 6,H,0.05754691741057,3,1,0.0,751176606,75117,2200.28983520019,2200.28983520019,52.13137618817037,38234.71237394283,17.37712539605679,0.0,17,4051.068762851996,25.647521847182137,-26.483854340988234,-26.483854340988234,26.483854340988234,False,False,observed_non_zero,41.290497076399966,-10.840879111770406,55.430583403709726,3.2992072155393544
iris_ge.15353,IRIS____0000000751176607,75117,Paris 17e Arrondissement,6607,751176607,Plaine Monceau 7,H,0.05403295600574,0,0,0.0,751176607,75117,1755.43379596246,1755.43379596246,0.0,32488.205823423308,0.0,0.0,17,4383.3788258924005,23.07323524128584,23.07323524128584,23.07323524128584,23.07323524128584,False,False,potential_true_zero,12.269100588844108,12.269100588844108,12.961704020135446,12.961704020135446
iris_ge.15354,IRIS____0000000751176608,75117,Paris 17e Arrondissement,6608,751176608,Plaine Monceau 8,H,0.0541950209036091,1,0,0.0,751176608,75117,1668.96215493362,1667.96215460596,18.451879588322207,30795.488720301903,0.0,0.0,17,4302.648422483488,30.43147309087931,11.979593502557105,11.979593502557105,11.979593502557105,False,False,observed_non_zero,21.815562256817383,3.3636826684951764,21.073506692405264,2.621627104083057
iris_ge.15355,IRIS____0000000751176609,75117,Paris 17e Arrondissement,6609,751176609,Plaine Monceau 9,H,0.1063632561340834,4,1,0.0,751176609,75117,2124.25741181567,2124.25741181567,37.6069720445332,19971.72227538608,9.401743011133298,0.0,17,4355.009615292996,20.627685393965592,-16.97928665056761,-16.97928665056761,16.97928665056761,False,False,observed_non_zero,30.593046387497477,-7.013925657035724,40.13485056297007,2.5278785184368715
iris_ge.15356,IRIS____0000000751176610,75117,Paris 17e Arrondissement,6610,751176610,Plaine Monceau 10,H,0.0758019034055928,1,1,0.0,751176610,75117,2368.70637738568,2167.37297808295,13.192280867266687,31248.63982255769,13.192280867266687,0.0,17,4291.023310030247,18.122562635180977,4.930281767914289,4.930281767914289,4.930281767914289,False,False,observed_non_zero,32.185626852981606,18.993345985714917,42.22052315375365,29.028242286486964
iris_ge.15357,IRIS____0000000751176706,75117,Paris 17e Arrondissement,6706,751176706,Batignolles 6,H,0.0668693784491865,10,1,0.0,751176706,75117,2040.41092369839,2040.41092369839,149.54528114238292,30513.382523046494,14.95452811423829,0.0,17,3578.976999040366,53.99860803608578,-95.54667310629713,-95.54667310629713,95.54667310629713,False,False,observed_non_zero,101.77523315313621,-47.770047989246706,110.53618544189706,-39.00909570048586
iris_ge.15358,IRIS____0000000751176611,75117,Paris 17e Arrondissement,6611,751176611,Plaine Monceau 11,H,0.0828037902160161,6,1,4964.168204826587,751176611,75117,2503.25243110017,2502.25243077251,72.46045119851853,30231.13343688445,12.076741866419754,0.059950977991179,17,4334.9855302105525,68.42138557485539,-4.039065623663134,-4.039065623663134,4.039065623663134,False,False,observed_non_zero,66.83625507199953,-5.624196126518996,71.77751811396726,-0.6829330845512658
