id,cleabs,code_insee,nom_commune,iris,code_iris,nom_iris,type_iris,area_km2,bin_count,trilib_count,green_area_m2,CODE_IRIS,COM,P22_POP,P22_PMEN,bin_density,population_density,trilib_density,green_ratio,arrondissement_code,distance_to_paris_centroid_m
iris_ge.15361,IRIS____0000000751176614,75117,Paris 17e Arrondissement,6614,751176614,Plaine Monceau 14,H,0.07177357836447892,1,1,1862.5708820021653,751176614,75117,2774.9161701661,2774.9161701661,13.93270368828238,38662.08475874764,13.93270368828238,0.025950648197358938,17,4842.090069238998
iris_ge.15362,IRIS____0000000751176615,75117,Paris 17e Arrondissement,6615,751176615,Plaine Monceau 15,H,0.06294971135621436,0,1,0.0,751176615,75117,3988.78253285478,3988.78253285478,0.0,63364.58812786931,15.885696351191937,0.0,17,4774.4222896940355
iris_ge.15363,IRIS____0000000751176616,75117,Paris 17e Arrondissement,6616,751176616,Plaine Monceau 16,H,0.18419909992717756,5,2,46212.04166741068,751176616,75117,2517.30005476526,2486.30004460772,27.144540890681505,13666.190854138078,10.857816356272602,0.25088093093658137,17,4993.59474893101
iris_ge.15364,IRIS____0000000751176701,75117,Paris 17e Arrondissement,6701,751176701,Batignolles 1,H,0.05552415351586359,2,0,1963.8115368899712,751176701,75117,2130.49736868765,2129.49736835998,36.020360029956834,38370.64113150242,0.0,0.03536859929487981,17,3518.0290702240654
iris_ge.15365,IRIS____0000000751176702,75117,Paris 17e Arrondissement,6702,751176702,Batignolles 2,H,0.08374492737339952,7,1,0.0,751176702,75117,2258.17163025686,2258.17163025686,83.58715231537067,26964.87657321844,11.941021759338668,0.0,17,3315.781111093046
iris_ge.15366,IRIS____0000000751176703,75117,Paris 17e Arrondissement,6703,751176703,Batignolles 3,H,0.036161078112272156,2,0,0.0,751176703,75117,1814.60882948495,1807.60882719131,55.308085499841624,50181.270144960574,0.0,0.0,17,3636.1589668101933
iris_ge.15367,IRIS____0000000751176704,75117,Paris 17e Arrondissement,6704,751176704,Batignolles 4,H,0.04244049525508841,4,0,3.2773332972463,751176704,75117,2470.9496920337,2470.9496920337,94.24960703116251,58221.50936698707,0.0,7.722184384390198e-05,17,3592.778702689764
iris_ge.15368,IRIS____0000000751176712,75117,Paris 17e Arrondissement,6712,751176712,Batignolles 12,H,0.07802158643624951,11,1,16560.731759317485,751176712,75117,1904.08407656809,1882.75073624462,140.9866230929304,24404.580367305065,12.816965735720945,0.21225833151763782,17,3938.349658849891
iris_ge.15369,IRIS____0000000751176713,75117,Paris 17e Arrondissement,6713,751176713,Batignolles 13,H,0.044648607430328925,4,0,0.0,751176713,75117,2424.29488781511,2424.29488781511,89.58846042940364,54297.21165655738,0.0,0.0,17,3970.840571401023
iris_ge.15370,IRIS____0000000751176714,75117,Paris 17e Arrondissement,6714,751176714,Batignolles 14,H,0.6506326373906558,55,4,104338.71600372471,751176714,75117,8869.02283762723,8852.02283205697,84.53310952948192,13631.383253683985,6.147862511235049,0.16036502014742487,17,4630.10125583756
iris_ge.15371,IRIS____0000000751176715,75117,Paris 17e Arrondissement,6715,751176715,Batignolles 15,H,0.05326217536484807,4,0,0.0,751176715,75117,2414.85972938731,2413.85972905965,75.1001995806562,45339.1119090691,0.0,0.0,17,4142.507056352334
iris_ge.15372,IRIS____0000000751176716,75117,Paris 17e Arrondissement,6716,751176716,Batignolles 16,H,0.05273546450269913,0,0,5097.675043706434,751176716,75117,2062.93589979888,2062.93589979888,0.0,39118.56886542251,0.0,0.09666502593232155,17,4409.590733301839
iris_ge.15373,IRIS____0000000751176801,75117,Paris 17e Arrondissement,6801,751176801,Épinettes 1,H,0.05827968520608303,5,0,875.045491985535,751176801,75117,2621.74430335249,2619.74430269716,85.79318818074394,44985.56047586272,0.0,0.015014588512125334,17,3873.8790235735805
iris_ge.15374,IRIS____0000000751176802,75117,Paris 17e Arrondissement,6802,751176802,Épinettes 2,H,0.059441986253725175,7,0,0.0,751176802,75117,3161.56203735603,3160.56203702837,117.76187912228987,53187.35521153447,0.0,0.0,17,3870.409548555339
iris_ge.15375,IRIS____0000000751176803,75117,Paris 17e Arrondissement,6803,751176803,Épinettes 3,H,0.04072579494477178,4,0,0.0,751176803,75117,2554.13577348077,2554.13577348077,98.21784953306368,62715.430771687366,0.0,0.0,17,4036.097127081863
iris_ge.15376,IRIS____0000000751176804,75117,Paris 17e Arrondissement,6804,751176804,Épinettes 4,H,0.04636675899933359,0,0,18.615948514579053,751176804,75117,2210.10435259945,2207.10435161646,0.0,47665.70707759011,0.0,0.00040149341718808974,17,4119.906107026046
iris_ge.15377,IRIS____0000000751176805,75117,Paris 17e Arrondissement,6805,751176805,Épinettes 5,H,0.029681341927753107,2,0,0.0,751176805,75117,1670.03620646023,1670.03620646023,67.38239817014234,56265.522311128625,0.0,0.0,17,4152.487639699963
iris_ge.15378,IRIS____0000000751176806,75117,Paris 17e Arrondissement,6806,751176806,Épinettes 6,H,0.12665358589515807,12,2,10119.66094351924,751176806,75117,5113.74041516364,4903.74034635451,94.74662651820549,40375.804435546874,15.791104419700915,0.0799003113255407,17,4371.034872635528
iris_ge.15379,IRIS____0000000751176807,75117,Paris 17e Arrondissement,6807,751176807,Épinettes 7,H,0.051717260715869705,7,0,0.0,751176807,75117,2672.04332424603,2489.04326428379,135.35132957751597,51666.373803632254,0.0,0.0,17,4331.645006308434
iris_ge.15380,IRIS____0000000751176813,75117,Paris 17e Arrondissement,6813,751176813,Épinettes 13,H,0.0753424595441371,3,3,4532.427746594774,751176813,75117,2600.68038018603,2600.68038018603,39.818185099764904,34518.12425452477,39.818185099764904,0.06015768232174036,17,4577.781602062982
iris_ge.15381,IRIS____0000000751176814,75117,Paris 17e Arrondissement,6814,751176814,Épinettes 14,H,0.07920686406169593,8,2,2586.078540692685,751176814,75117,2737.15269985252,2736.15269952486,101.00134748130702,34557.01386840026,25.250336870326755,0.03264967716280665,17,4672.439058237318
iris_ge.15382,IRIS____0000000751176815,75117,Paris 17e Arrondissement,6815,751176815,Épinettes 15,H,0.06695840725384852,11,4,3889.285577709994,751176815,75117,2144.02866370252,2092.69531354918,164.2810880834947,32020.305614113742,59.73857748490717,0.058085096961240104,17,4643.961705072526
iris_ge.15383,IRIS____0000000751176816,75117,Paris 17e Arrondissement,6816,751176816,Épinettes 16,H,0.1888986437377856,5,0,907.1202643709331,751176816,75117,2786.12249854684,2778.12249592554,26.46922127689075,14749.298583712007,0.0,0.004802153400477173,17,4796.979852438805
iris_ge.15384,IRIS____0000000751176817,75117,Paris 17e Arrondissement,6817,751176817,Épinettes 17,H,0.3325791202233043,11,0,111670.68250501661,751176817,75117,1720.79126305432,1660.45790995202,33.07483642573306,5174.080868032021,0.0,0.3357717779457632,17,4975.821032257197
iris_ge.15385,IRIS____0000000751186901,75118,Paris 18e Arrondissement,6901,751186901,Grandes Carrières 1,H,0.04909249989150174,2,0,102.54416643553517,751186901,75118,2486.07598972859,2245.40915926895,40.739420571780954,50640.6476594798,0.0,0.0020887949617999857,18,3075.627144591517
iris_ge.15386,IRIS____0000000751186902,75118,Paris 18e Arrondissement,6902,751186902,Grandes Carrières 2,H,0.050880701458448765,0,0,522.3638460369759,751186902,75118,1963.90042135415,1963.90042135415,0.0,38598.13966908358,0.0,0.010266443485720403,18,3106.0475348640416
iris_ge.15387,IRIS____0000000751186903,75118,Paris 18e Arrondissement,6903,751186903,Grandes Carrières 3,H,0.06112227356373985,0,1,9293.563012190833,751186903,75118,1893.64459996093,1893.64459996093,0.0,30981.252652295232,16.360647955236395,0.15204871269226053,18,3267.617292772765
iris_ge.15388,IRIS____0000000751186904,75118,Paris 18e Arrondissement,6904,751186904,Grandes Carrières 4,H,0.18384128355997442,8,0,110246.7125284905,751186904,75118,2985.14353074892,2985.14353074892,43.515797132640046,16237.612536985354,0.0,0.5996841971162847,18,3503.5720511060554
iris_ge.15389,IRIS____0000000751186909,75118,Paris 18e Arrondissement,6909,751186909,Grandes Carrières 9,H,0.04275315739177074,1,0,1749.2902889399534,751186909,75118,1628.48810077707,1628.48810077707,23.390085341217,38090.475654332055,0.0,0.04091604914486765,18,3412.380888871287
iris_ge.15390,IRIS____0000000751186910,75118,Paris 18e Arrondissement,6910,751186910,Grandes Carrières 10,H,0.04394584234955217,0,0,0.0,751186910,75118,2481.27916281456,2481.27916281456,0.0,56462.20507228133,0.0,0.0,18,3661.783593067035
iris_ge.15391,IRIS____0000000751186911,75118,Paris 18e Arrondissement,6911,751186911,Grandes Carrières 11,H,0.08949220949386613,2,0,11813.797621239632,751186911,75118,1810.62589122364,1810.62589122364,22.348314018742396,20232.21799376561,0.0,0.13200922949666763,18,3545.3708762061497
iris_ge.15392,IRIS____0000000751186912,75118,Paris 18e Arrondissement,6912,751186912,Grandes Carrières 12,H,0.04223641097970342,0,0,0.0,751186912,75118,2583.42706851516,2583.42706851516,0.0,61165.87580693393,0.0,0.0,18,3752.1085132454646
iris_ge.15393,IRIS____0000000751186913,75118,Paris 18e Arrondissement,6913,751186913,Grandes Carrières 13,H,0.03560492049210897,0,0,0.0,751186913,75118,1835.69227703724,1782.02557384611,0.0,51557.263762015136,0.0,0.0,18,3848.090173824073
iris_ge.15394,IRIS____0000000751186914,75118,Paris 18e Arrondissement,6914,751186914,Grandes Carrières 14,H,0.04984222952500974,0,1,7197.355799842578,751186914,75118,1965.73263259251,1965.73263259251,0.0,39439.09916000344,20.063307952510872,0.14440276585603182,18,3955.4593473194645
iris_ge.15395,IRIS____0000000751186915,75118,Paris 18e Arrondissement,6915,751186915,Grandes Carrières 15,H,0.03588281417895396,2,0,0.0,751186915,75118,2075.9231930393,2075.9231930393,55.73698846544324,57852.85353278877,0.0,0.0,18,4078.2031661530355
iris_ge.15396,IRIS____0000000751186916,75118,Paris 18e Arrondissement,6916,751186916,Grandes Carrières 16,H,0.051335952257277453,0,1,0.0,751186916,75118,2647.78043087778,2647.78043087778,0.0,51577.50688266286,19.479525674099843,0.0,18,4147.065761318047
iris_ge.15397,IRIS____0000000751186917,75118,Paris 18e Arrondissement,6917,751186917,Grandes Carrières 17,H,0.046660054727705284,0,0,0.0,751186917,75118,1897.87027705388,1897.87027705388,0.0,40674.41172388904,0.0,0.0,18,4081.164093832208
iris_ge.15398,IRIS____0000000751186918,75118,Paris 18e Arrondissement,6918,751186918,Grandes Carrières 18,H,0.07154861571350025,0,2,13251.10663117486,751186918,75118,3187.08818183367,3187.08818183367,0.0,44544.372383046815,27.95302159315749,0.18520423489723165,18,3993.7249987921937
iris_ge.15399,IRIS____0000000751186919,75118,Paris 18e Arrondissement,6919,751186919,Grandes Carrières 19,H,0.06873836535017266,0,1,0.0,751186919,75118,3296.64281428549,3296.64281428549,0.0,47959.28441840972,14.54791650784416,0.0,18,4219.596133882243
iris_ge.15400,IRIS____0000000751186920,75118,Paris 18e Arrondissement,6920,751186920,Grandes Carrières 20,H,0.037953102194380146,0,0,0.0,751186920,75118,2018.79311608583,2018.79311608583,0.0,53191.78141872049,0.0,0.0,18,4420.885359765115
iris_ge.15401,IRIS____0000000751186921,75118,Paris 18e Arrondissement,6921,751186921,Grandes Carrières 21,H,0.029442619669036944,0,0,0.0,751186921,75118,2040.37798925625,2040.37798925625,0.0,69300.15101210558,0.0,0.0,18,4234.166081645584
iris_ge.15402,IRIS____0000000751186925,75118,Paris 18e Arrondissement,6925,751186925,Grandes Carrières 25,H,0.08272523920309001,0,1,10135.93636294055,751186925,75118,3172.0592094358,3062.05913457198,0.0,38344.51541020525,12.088209228927166,0.12252531948631641,18,4530.025570398372
iris_ge.15403,IRIS____0000000751186926,75118,Paris 18e Arrondissement,6926,751186926,Grandes Carrières 26,H,0.174741280131996,0,0,43233.64306865506,751186926,75118,2580.09983288205,2580.09983288205,0.0,14765.256560631211,0.0,0.24741516736055297,18,4819.86734627498
iris_ge.15404,IRIS____0000000751186927,75118,Paris 18e Arrondissement,6927,751186927,Grandes Carrières 27,H,0.04379241967793995,0,2,4937.451506688145,751186927,75118,1995.97585441813,1995.97585441813,0.0,45578.11304095593,45.67000441419962,0.11274671605267209,18,4671.584910550479
iris_ge.15405,IRIS____0000000751186928,75118,Paris 18e Arrondissement,6928,751186928,Grandes Carrières 28,H,0.04589269498822201,0,0,0.0,751186928,75118,2289.65156036316,2289.65156036316,0.0,49891.41650867923,0.0,0.0,18,4716.825712745811
iris_ge.15406,IRIS____0000000751187001,75118,Paris 18e Arrondissement,7001,751187001,Clignancourt 1,H,0.07303887118528221,1,0,0.0,751187001,75118,3140.03383295041,3140.03383295041,13.691339745150747,42991.27001819199,0.0,0.0,18,3246.2357502971186
iris_ge.15407,IRIS____0000000751187002,75118,Paris 18e Arrondissement,7002,751187002,Clignancourt 2,H,0.06859510665549948,2,0,604.0029905261651,751187002,75118,2207.11720413437,2207.11720413437,29.156598735890352,32176.01534201301,0.0,0.00880533641502459,18,3014.455036553687
iris_ge.15408,IRIS____0000000751187003,75118,Paris 18e Arrondissement,7003,751187003,Clignancourt 3,H,0.04046731797865507,2,0,452.05496555608164,751187003,75118,1914.11441355829,1805.11433937504,49.42259828177696,47300.253863325226,0.0,0.011170865481980373,18,2925.926573631393
iris_ge.15409,IRIS____0000000751187004,75118,Paris 18e Arrondissement,7004,751187004,Clignancourt 4,H,0.043351446456178444,4,0,1789.2926635530916,751187004,75118,1655.04968112409,1655.04968112409,92.26912426194076,38177.49617183102,0.0,0.041274116778589796,18,3118.9827620841324
iris_ge.15410,IRIS____0000000751187005,75118,Paris 18e Arrondissement,7005,751187005,Clignancourt 5,H,0.08826287191793948,12,0,23045.574719402393,751187005,75118,1964.44720933998,1964.44720933998,135.95750669836286,22256.778718535046,0.0,0.2611015732733977,18,3213.6252917720035
iris_ge.15411,IRIS____0000000751187006,75118,Paris 18e Arrondissement,7006,751187006,Clignancourt 6,H,0.03857653633035757,0,0,0.0,751187006,75118,2096.14509216585,2001.47836107093,0.0,54337.306859670076,0.0,0.0,18,3243.2553318525665
iris_ge.15412,IRIS____0000000751187007,75118,Paris 18e Arrondissement,7007,751187007,Clignancourt 7,H,0.061162371539533286,0,0,3866.9480458363773,751187007,75118,1813.24454995331,1740.91116739134,0.0,29646.40683988668,0.0,0.06322429867417605,18,3359.9685209836884
iris_ge.15413,IRIS____0000000751187008,75118,Paris 18e Arrondissement,7008,751187008,Clignancourt 8,H,0.050463791482276074,1,0,3775.6631582572545,751187008,75118,1403.8479253704,1337.84788045211,19.81618841206612,27818.91499102798,0.0,0.07481925252452237,18,3538.6308741515513
iris_ge.15414,IRIS____0000000751187009,75118,Paris 18e Arrondissement,7009,751187009,Clignancourt 9,H,0.08291698863562563,8,0,5650.134230567758,751187009,75118,2813.04104726071,2775.04102139866,96.4820374164284,33925.991446969594,0.0,0.06814205778018516,18,3522.937256850738
iris_ge.15415,IRIS____0000000751187010,75118,Paris 18e Arrondissement,7010,751187010,Clignancourt 10,H,0.036500192743849746,0,0,0.0,751187010,75118,1791.50540044223,1791.50540044223,0.0,49082.08055268687,0.0,0.0,18,3676.2091926134144
iris_ge.15416,IRIS____0000000751187011,75118,Paris 18e Arrondissement,7011,751187011,Clignancourt 11,H,0.030408582368882827,0,0,0.0,751187011,75118,1944.00285461571,1944.00285461571,0.0,63929.41410530906,0.0,0.0,18,3731.6593801023705
iris_ge.15417,IRIS____0000000751187012,75118,Paris 18e Arrondissement,7012,751187012,Clignancourt 12,H,0.03672190422545636,0,0,0.0,751187012,75118,2302.03079492933,2302.03079492933,0.0,62688.219564973326,0.0,0.0,18,3770.089267678053
iris_ge.15418,IRIS____0000000751187013,75118,Paris 18e Arrondissement,7013,751187013,Clignancourt 13,H,0.05302855857050465,1,1,0.0,751187013,75118,2472.3837620673,2472.3837620673,18.857763193212957,46623.6275078101,18.857763193212957,0.0,18,3941.341187643043
iris_ge.15419,IRIS____0000000751187014,75118,Paris 18e Arrondissement,7014,751187014,Clignancourt 14,H,0.01904862687610311,0,0,0.0,751187014,75118,1616.95950901504,1616.95950901504,0.0,84885.88282673272,0.0,0.0,18,3820.8637570735527
iris_ge.15420,IRIS____0000000751187015,75118,Paris 18e Arrondissement,7015,751187015,Clignancourt 15,H,0.039956915806944084,1,0,0.8316913545382767,751187015,75118,1930.23203752438,1930.23203752438,25.026956655804018,48307.833538766936,0.0,2.0814703481036384e-05,18,3897.5352367152564
iris_ge.15421,IRIS____0000000751187016,75118,Paris 18e Arrondissement,7016,751187016,Clignancourt 16,H,0.04013279801906444,0,0,0.0,751187016,75118,2257.45922182461,2257.45922182461,0.0,56249.73421370322,0.0,0.0,18,3686.364158842429
iris_ge.15422,IRIS____0000000751187017,75118,Paris 18e Arrondissement,7017,751187017,Clignancourt 17,H,0.07611445879426844,2,0,0.0,751187017,75118,3798.8948043189,3670.89471720463,26.27621652550729,49910.29121795403,0.0,0.0,18,3633.6212327821895
iris_ge.15423,IRIS____0000000751187018,75118,Paris 18e Arrondissement,7018,751187018,Clignancourt 18,H,0.04688621409846178,0,0,3010.183056237733,751187018,75118,2348.43431303469,2348.43431303469,0.0,50087.9492659173,0.0,0.06420187925423669,18,4073.7279513058875
iris_ge.15424,IRIS____0000000751187019,75118,Paris 18e Arrondissement,7019,751187019,Clignancourt 19,H,0.06050240508058014,0,0,237.2357284009972,751187019,75118,2939.71283397769,2939.71283397769,0.0,48588.363223948414,0.0,0.003921095832224103,18,4177.7428625117545
iris_ge.15425,IRIS____0000000751187020,75118,Paris 18e Arrondissement,7020,751187020,Clignancourt 20,H,0.041985476918386264,0,0,0.0,751187020,75118,2539.41721437856,2539.41721437856,0.0,60483.2289821269,0.0,0.0,18,4243.659723780839
iris_ge.15426,IRIS____0000000751187025,75118,Paris 18e Arrondissement,7025,751187025,Clignancourt 25,H,0.057104133403049914,5,1,4323.852588598575,751187025,75118,2252.89344471219,2249.22677555007,87.55933593649372,39452.37079093584,17.511867187298744,0.07571873226899611,18,4461.529640884145
iris_ge.15427,IRIS____0000000751187026,75118,Paris 18e Arrondissement,7026,751187026,Clignancourt 26,H,0.16702413362439356,0,2,8665.370643355289,751187026,75118,2525.88759266086,2525.88759266086,0.0,15122.88995517926,11.974317462993886,0.0518809495090219,18,4501.964540130352
iris_ge.15428,IRIS____0000000751187027,75118,Paris 18e Arrondissement,7027,751187027,Clignancourt 27,H,0.21048627691707858,0,0,23728.392189423255,751187027,75118,2923.02584322829,2419.35883377606,0.0,13887.013852118354,0.0,0.11273130266241108,18,4816.538268409036
iris_ge.15429,IRIS____0000000751187101,75118,Paris 18e Arrondissement,7101,751187101,Goutte d'Or 1,H,0.11774471281910345,1,2,2781.2007260908786,751187101,75118,2703.68342470079,2703.68342470079,8.49295035044457,22962.24908930375,16.98590070088914,0.02362059968131022,18,3528.52376881983
iris_ge.15430,IRIS____0000000751187102,75118,Paris 18e Arrondissement,7102,751187102,Goutte d'Or 2,H,0.059821772285075424,0,0,0.0,751187102,75118,3810.94517417173,3810.94517417173,0.0,63704.98613800681,0.0,0.0,18,3180.5068152572467
iris_ge.15431,IRIS____0000000751187103,75118,Paris 18e Arrondissement,7103,751187103,Goutte d'Or 3,H,0.04108984213366909,0,0,229.68893713171724,751187103,75118,2158.00064757427,2158.00064757427,0.0,52519.07857309581,0.0,0.005589920165293352,18,3324.056206198846
iris_ge.15432,IRIS____0000000751187104,75118,Paris 18e Arrondissement,7104,751187104,Goutte d'Or 4,H,0.06574546853956265,1,2,8927.310910712675,751187104,75118,2289.55008848966,2286.55008644792,15.210173753621442,34824.454663547076,30.420347507242884,0.13578595010454025,18,3385.529313053589
iris_ge.15433,IRIS____0000000751187105,75118,Paris 18e Arrondissement,7105,751187105,Goutte d'Or 5,H,0.02989306456403774,0,0,0.0,751187105,75118,1768.32922889146,1652.32914994415,0.0,59155.167082427986,0.0,0.0,18,3585.431699959097
iris_ge.15434,IRIS____0000000751187106,75118,Paris 18e Arrondissement,7106,751187106,Goutte d'Or 6,H,0.027441315792212224,0,0,0.0,751187106,75118,2394.4352622342,2394.4352622342,0.0,87256.57619208386,0.0,0.0,18,3514.4013200352506
iris_ge.15435,IRIS____0000000751187107,75118,Paris 18e Arrondissement,7107,751187107,Goutte d'Or 7,H,0.040284334717598326,1,0,13.134901113558497,751187107,75118,1895.43465835117,1895.43465835117,24.823545107799614,47051.40774046701,0.0,0.0003260548102789067,18,3741.7980337301924
iris_ge.15436,IRIS____0000000751187108,75118,Paris 18e Arrondissement,7108,751187108,Goutte d'Or 8,H,0.04168867761377495,0,1,0.0,751187108,75118,2112.77853178467,2112.77853178467,0.0,50679.912453892684,23.98732838840577,0.0,18,3769.138717573775
iris_ge.15437,IRIS____0000000751187109,75118,Paris 18e Arrondissement,7109,751187109,Goutte d'Or 9,H,0.0467831782883004,5,0,0.0,751187109,75118,1931.48343440411,1931.48343440411,106.87602217163614,41285.85327190432,0.0,0.0,18,3826.0076523897596
iris_ge.15438,IRIS____0000000751187110,75118,Paris 18e Arrondissement,7110,751187110,Goutte d'Or 10,H,0.6171715306215214,8,1,12283.74731251327,751187110,75118,8541.74655617327,8317.07973660291,12.96236071022851,13840.149994558758,1.6202950887785637,0.019903295442262128,18,4468.69910649197
iris_ge.15439,IRIS____0000000751187201,75118,Paris 18e Arrondissement,7201,751187201,Chapelle 1,H,0.22172747806332704,5,0,50604.10197551011,751187201,75118,2370.33691500923,2370.33691500923,22.55020461907731,10690.31648992212,0.0,0.2282265708224814,18,3749.3359771749
iris_ge.15440,IRIS____0000000751187202,75118,Paris 18e Arrondissement,7202,751187202,Chapelle 2,H,0.05782693618729422,1,0,1770.1636454389457,751187202,75118,2101.42178733834,2101.42178733834,17.292979118954616,36339.843088558206,0.0,0.03061140295770827,18,3561.3096254710745
iris_ge.15441,IRIS____0000000751187203,75118,Paris 18e Arrondissement,7203,751187203,Chapelle 3,H,0.04112140637895367,0,0,0.0,751187203,75118,2062.49501142689,2062.49501142689,0.0,50156.23717778521,0.0,0.0,18,3834.073117324148
iris_ge.15442,IRIS____0000000751187204,75118,Paris 18e Arrondissement,7204,751187204,Chapelle 4,H,0.050130154953567534,2,0,0.0,751187204,75118,2356.00571583878,2334.33903442621,39.896146378411885,46997.77445373952,0.0,0.0,18,4087.216918119461
iris_ge.15443,IRIS____0000000751187205,75118,Paris 18e Arrondissement,7205,751187205,Chapelle 5,H,0.07307912276312101,3,1,3832.1469515901126,751187205,75118,3069.16425059339,3050.16423766237,41.05139589215121,41997.82556971562,13.683798630717071,0.05243832720887538,18,4259.275740950981
iris_ge.15444,IRIS____0000000751187206,75118,Paris 18e Arrondissement,7206,751187206,Chapelle 6,H,0.062301282391590926,14,1,3962.631297868007,751187206,75118,2485.39467331276,2485.39467331276,224.7144755705645,39893.154328525095,16.051033969326035,0.0636043295699939,18,4463.783618626052
iris_ge.15445,IRIS____0000000751187207,75118,Paris 18e Arrondissement,7207,751187207,Chapelle 7,H,0.23053910447496215,5,1,980.442053497804,751187207,75118,2503.9032468207,2291.9031025377,21.68829453635285,10861.07822151551,4.33765890727057,0.004252823206417398,18,4348.385563141398
iris_ge.15446,IRIS____0000000751197508,75119,Paris 19e Arrondissement,7508,751197508,Amérique 8,H,0.047920430349917435,1,1,0.0,751197508,75119,2172.38250339809,2162.38252674819,20.867926116229526,45333.11757710108,20.867926116229526,0.0,19,4229.188791091341
iris_ge.15447,IRIS____0000000751187208,75118,Paris 18e Arrondissement,7208,751187208,Chapelle 8,H,0.33007227813099066,13,0,35883.559103184154,751187208,75118,3564.66813519162,3444.3347199618,39.38531303995452,10799.659260620989,0.0,0.10871424678973979,18,4758.87292056389
iris_ge.15448,IRIS____0000000751187209,75118,Paris 18e Arrondissement,7209,751187209,Chapelle 9,H,0.2844592094321191,9,2,91347.30569599695,751187209,75118,2639.52373083908,2639.52373083908,31.638982678631407,9279.093955539356,7.030885039695868,0.3211262025172551,18,5102.270744439223
iris_ge.15449,IRIS____0000000751197301,75119,Paris 19e Arrondissement,7301,751197301,Villette 1,H,0.09915652468856315,16,2,0.0,751197301,75119,4743.80577228691,4520.80629299409,161.361040539226,47841.58972076264,20.17013006740325,0.0,19,3471.0765616928757
iris_ge.15450,IRIS____0000000751197302,75119,Paris 19e Arrondissement,7302,751197302,Villette 2,H,0.05632431119834768,10,1,0.0,751197302,75119,3033.93020507989,2882.93055766636,177.5432275555881,53865.376078827096,17.754322755558807,0.0,19,3879.9933129256165
iris_ge.15451,IRIS____0000000751197303,75119,Paris 19e Arrondissement,7303,751197303,Villette 3,H,0.0748550382045766,9,2,2743.7934698499507,751197303,75119,3435.02880399463,3435.02880399463,120.2323880378401,45889.07956478224,26.718308452853357,0.03665476012918789,19,3925.192825645761
iris_ge.15452,IRIS____0000000751197304,75119,Paris 19e Arrondissement,7304,751197304,Villette 4,H,0.06292179084470387,0,0,0.0,751197304,75119,2207.13122429704,2169.13131302741,0.0,35077.37454174533,0.0,0.0,19,4268.085470816607
iris_ge.15453,IRIS____0000000751197305,75119,Paris 19e Arrondissement,7305,751197305,Villette 5,H,0.06984824951072188,14,1,2.7083836703110205,751197305,75119,3062.09841694325,3062.09841694325,200.43451479554923,43839.300746874265,14.316751056824945,3.877525477421273e-05,19,4023.884576458338
iris_ge.15454,IRIS____0000000751197306,75119,Paris 19e Arrondissement,7306,751197306,Villette 6,H,0.06555595578274735,3,0,8610.017741274198,751197306,75119,2908.82936043848,2908.82936043848,45.76243247740922,44371.70239845712,0.0,0.13133845183811865,19,4031.0286524199855
iris_ge.15455,IRIS____0000000751197307,75119,Paris 19e Arrondissement,7307,751197307,Villette 7,H,0.062059984681130484,2,0,368.556723148882,751197307,75119,2971.09569097514,2971.09569097514,32.2268851704713,47874.579831768955,0.0,0.005938717597862101,19,3668.6312895715078
iris_ge.15456,IRIS____0000000751197401,75119,Paris 19e Arrondissement,7401,751197401,Pont de Flandre 1,H,0.6087681460271178,5,0,96378.14073987532,751197401,75119,1711.38105251965,1711.38105251965,8.213307533632472,2811.2197783151023,0.0,0.15831666188326174,19,5722.638201930681
iris_ge.15457,IRIS____0000000751197402,75119,Paris 19e Arrondissement,7402,751197402,Pont de Flandre 2,H,0.09437916214474401,0,0,9148.910108483338,751197402,75119,3143.00940089145,3119.34278948668,0.0,33301.94218159294,0.0,0.09693781869404784,19,4761.647660299859
iris_ge.15458,IRIS____0000000751197403,75119,Paris 19e Arrondissement,7403,751197403,Pont de Flandre 3,H,0.046941980947545925,0,1,1323.820391081357,751197403,75119,2409.16971344349,2409.16971344349,0.0,51322.28476117258,21.30289305680183,0.028201204217619725,19,5004.886617124697
iris_ge.15459,IRIS____0000000751197404,75119,Paris 19e Arrondissement,7404,751197404,Pont de Flandre 4,H,0.03586486677407922,0,0,0.0,751197404,75119,1988.74446003892,1976.41115550404,0.0,55451.04830770637,0.0,0.0,19,4811.055640393667
iris_ge.15460,IRIS____0000000751197405,75119,Paris 19e Arrondissement,7405,751197405,Pont de Flandre 5,H,0.06773064058307798,1,0,0.0,751197405,75119,2235.61997939315,2181.62010548368,14.764366487474842,33007.51270248142,0.0,0.0,19,5028.711392628189
iris_ge.15461,IRIS____0000000751197406,75119,Paris 19e Arrondissement,7406,751197406,Pont de Flandre 6,H,0.06671136041305678,6,1,0.0,751197406,75119,4664.53243590258,4664.53243590258,89.93970386527565,69921.11099250849,14.989950644212609,0.0,19,4933.755402729533
iris_ge.15462,IRIS____0000000751197407,75119,Paris 19e Arrondissement,7407,751197407,Pont de Flandre 7,H,0.06234895265712329,0,1,8635.920747721073,751197407,75119,2405.24285232938,2405.24285232938,0.0,38577.117173989674,16.038761797641058,0.13850947577600456,19,5088.931758753098
